datum,PTE,periode_van,periode_tm,indicatie noodvermogen op,indicatie noodvermogen af,opregelen,Afregelen,prikkelcomponent,Afnemen,invoeden,regeltoestand
16/12/2023,86,21:15,21:30,,,71.98,57.83,0,71.98,54.92,2
16/12/2023,87,21:30,21:45,,,,34.64,0,34.64,34.64,-1
16/12/2023,88,21:45,22:00,,,,34.65,0,34.65,34.65,-1
16/12/2023,89,22:00,22:15,,,,,0,53.72,53.72,0
16/12/2023,90,22:15,22:30,,,,,0,53.72,53.72,0
16/12/2023,91,22:30,22:45,,,,51.21,0,51.21,51.21,-1
16/12/2023,92,22:45,23:00,,,,-62.43,0,-62.43,-62.43,-1
16/12/2023,93,23:00,23:15,,,,-46.69,0,-46.69,-46.69,-1
16/12/2023,94,23:15,23:30,,,,-16.45,0,-16.45,-16.45,-1
16/12/2023,95,23:30,23:45,,,,-40,0,-40,-40,-1
16/12/2023,96,23:45,00:00,,,,-40,0,-40,-40,-1
17/12/2023,1,00:00,00:15,,,162.25,-196.87,0,162.25,-196.87,2
17/12/2023,2,00:15,00:30,,,85.64,,0,85.64,85.64,1
17/12/2023,3,00:30,00:45,,,56.39,,0,56.39,56.39,1
17/12/2023,4,00:45,01:00,,,50.39,-10.42,0,50.39,-10.42,2
17/12/2023,5,01:00,01:15,,,83.88,-10.34,0,83.88,-10.34,2
17/12/2023,6,01:15,01:30,,,50.39,,0,50.39,50.39,1
17/12/2023,7,01:30,01:45,,,,,0,16.44,16.44,0
17/12/2023,8,01:45,02:00,,,,-14.03,0,-14.03,-14.03,-1
17/12/2023,9,02:00,02:15,,,85.64,-13.01,0,85.64,-13.01,2
17/12/2023,10,02:15,02:30,,,57.79,,0,57.79,57.79,1
17/12/2023,11,02:30,02:45,,,57.79,-11.01,0,-11.01,-11.01,-1
17/12/2023,12,02:45,03:00,,,,-10.48,0,-10.48,-10.48,-1
17/12/2023,13,03:00,03:15,,,,,0,16.45,16.45,0
17/12/2023,14,03:15,03:30,,,,-14.75,0,-14.75,-14.75,-1
17/12/2023,15,03:30,03:45,,,,-14.75,0,-14.75,-14.75,-1
17/12/2023,16,03:45,04:00,,,,-35.92,0,-35.92,-35.92,-1
17/12/2023,17,04:00,04:15,,,,-37.86,0,-37.86,-37.86,-1
17/12/2023,18,04:15,04:30,,,,-83.66,0,-83.66,-83.66,-1
17/12/2023,19,04:30,04:45,,,,-92.31,0,-92.31,-92.31,-1
17/12/2023,20,04:45,05:00,,,,-136.32,0,-136.32,-136.32,-1
17/12/2023,21,05:00,05:15,,,,-100,0,-100,-100,-1
17/12/2023,22,05:15,05:30,,,,-139.03,0,-139.03,-139.03,-1
17/12/2023,23,05:30,05:45,,,,-100,0,-100,-100,-1
17/12/2023,24,05:45,06:00,,,,-66.81,0,-66.81,-66.81,-1
17/12/2023,25,06:00,06:15,,,,-34.2,0,-34.2,-34.2,-1
17/12/2023,26,06:15,06:30,,,,-32.85,0,-32.85,-32.85,-1
17/12/2023,27,06:30,06:45,,,,-26.37,0,-26.37,-26.37,-1
17/12/2023,28,06:45,07:00,,,,-34.2,0,-34.2,-34.2,-1
17/12/2023,29,07:00,07:15,,,,-6.42,0,-6.42,-6.42,-1
17/12/2023,30,07:15,07:30,,,,-10.33,0,-10.33,-10.33,-1
17/12/2023,31,07:30,07:45,,,,-5.18,0,-5.18,-5.18,-1
17/12/2023,32,07:45,08:00,,,,,0,19.06,19.06,0
17/12/2023,33,08:00,08:15,,,,,0,19.06,19.06,0
17/12/2023,34,08:15,08:30,,,,,0,19.06,19.06,0
17/12/2023,35,08:30,08:45,,,50.26,,0,50.26,50.26,1
17/12/2023,36,08:45,09:00,,,68.37,,0,68.37,68.37,1
17/12/2023,37,09:00,09:15,,,82.11,,0,82.11,82.11,1
17/12/2023,38,09:15,09:30,,,121.74,,0,121.74,121.74,1
17/12/2023,39,09:30,09:45,,,82.11,,0,82.11,82.11,1
17/12/2023,40,09:45,10:00,,,,,0,19.06,19.06,0
17/12/2023,41,10:00,10:15,,,1851.74,,0,1851.74,1851.74,1
17/12/2023,42,10:15,10:30,,,69.57,,0,69.57,69.57,1
17/12/2023,43,10:30,10:45,,,80.54,,0,80.54,80.54,1
17/12/2023,44,10:45,11:00,,,160.06,,0,160.06,160.06,1
17/12/2023,45,11:00,11:15,,,1851.74,,0,1851.74,1851.74,1
17/12/2023,46,11:15,11:30,,,71.58,,0,71.58,71.58,1
17/12/2023,47,11:30,11:45,,,71.58,,0,71.58,71.58,1
17/12/2023,48,11:45,12:00,,,83.87,-14.75,0,83.87,-14.75,2
17/12/2023,49,12:00,12:15,,,70.08,-23.21,0,70.08,-23.21,2
17/12/2023,50,12:15,12:30,,,,-95.6,0,-95.6,-95.6,-1
17/12/2023,51,12:30,12:45,,,,-95.6,0,-95.6,-95.6,-1
17/12/2023,52,12:45,13:00,,,,-60.86,0,-60.86,-60.86,-1
17/12/2023,53,13:00,13:15,,,,-24.2,0,-24.2,-24.2,-1
17/12/2023,54,13:15,13:30,,,,-50.71,0,-50.71,-50.71,-1
17/12/2023,55,13:30,13:45,,,,-24.2,0,-24.2,-24.2,-1
17/12/2023,56,13:45,14:00,,,,-41.82,0,-41.82,-41.82,-1
17/12/2023,57,14:00,14:15,,,,-41.82,0,-41.82,-41.82,-1
17/12/2023,58,14:15,14:30,,,75.55,-12.77,0,75.55,-12.77,2
17/12/2023,59,14:30,14:45,,,98.83,-24.2,0,98.83,-24.2,2
17/12/2023,60,14:45,15:00,,,98.92,,0,98.92,98.92,1
17/12/2023,61,15:00,15:15,,,98.92,-12.77,0,-12.77,-12.77,-1
17/12/2023,62,15:15,15:30,,,136.74,-12.77,0,136.74,136.74,1
17/12/2023,63,15:30,15:45,,,136.74,,0,136.74,136.74,1
17/12/2023,64,15:45,16:00,,,56.26,69.75,0,69.75,69.75,-1
17/12/2023,65,16:00,16:15,,,,-21.07,0,-21.07,-21.07,-1
17/12/2023,66,16:15,16:30,,,,61.56,0,61.56,61.56,-1
17/12/2023,67,16:30,16:45,,,,49.17,0,49.17,49.17,-1
17/12/2023,68,16:45,17:00,,,,,0,53.87,53.87,0
17/12/2023,69,17:00,17:15,,,,-20.74,0,-20.74,-20.74,-1
17/12/2023,70,17:15,17:30,,,,,0,56.49,56.49,0
17/12/2023,71,17:30,17:45,,,,68.44,0,68.44,68.44,-1
17/12/2023,72,17:45,18:00,,,,,0,56.49,56.49,0
17/12/2023,73,18:00,18:15,,,,,0,56.48,56.48,0
17/12/2023,74,18:15,18:30,,,94.96,,0,94.96,94.96,1
17/12/2023,75,18:30,18:45,,,90.52,,0,90.52,90.52,1
17/12/2023,76,18:45,19:00,,,,,0,56.48,56.48,0
17/12/2023,77,19:00,19:15,,,,,0,56.48,56.48,0
17/12/2023,78,19:15,19:30,,,,,0,56.48,56.48,0
17/12/2023,79,19:30,19:45,,,,,0,56.48,56.48,0
17/12/2023,80,19:45,20:00,,,,,0,56.48,56.48,0
17/12/2023,81,20:00,20:15,,,121.74,,0,121.74,121.74,1
17/12/2023,82,20:15,20:30,,,90.25,,0,90.25,90.25,1
17/12/2023,83,20:30,20:45,,,92.43,,0,92.43,92.43,1
17/12/2023,84,20:45,21:00,,,,,0,51.2,51.2,0
17/12/2023,85,21:00,21:15,,,89.97,,0,89.97,89.97,1
17/12/2023,86,21:15,21:30,,,89.97,32.86,0,32.86,32.86,-1
17/12/2023,87,21:30,21:45,,,,-10.29,0,-10.29,-10.29,-1
17/12/2023,88,21:45,22:00,,,,,0,19,19,0
17/12/2023,89,22:00,22:15,,,101.93,,0,101.93,101.93,1
17/12/2023,90,22:15,22:30,,,,,0,45.43,45.43,0
17/12/2023,91,22:30,22:45,,,,,0,19.06,19.06,0
17/12/2023,92,22:45,23:00,,,,,0,19.02,19.02,0
17/12/2023,93,23:00,23:15,,,88,,0,88,88,1
17/12/2023,94,23:15,23:30,,,88,-12.42,0,-12.42,-12.42,-1
17/12/2023,95,23:30,23:45,,,,,0,18.97,18.97,0
17/12/2023,96,23:45,00:00,,,,,0,18.97,18.97,0
18/12/2023,1,00:00,00:15,,,91.31,44.89,0,91.31,44.89,2
18/12/2023,2,00:15,00:30,,,86.31,,0,86.31,86.31,1
18/12/2023,3,00:30,00:45,,,,,0,75,75,0
18/12/2023,4,00:45,01:00,,,,,0,75,75,0
18/12/2023,5,01:00,01:15,,,151.97,,0,151.97,151.97,1
18/12/2023,6,01:15,01:30,,,91.31,,0,91.31,91.31,1
18/12/2023,7,01:30,01:45,,,107.52,,0,107.52,107.52,1
18/12/2023,8,01:45,02:00,,,,,0,80.55,80.55,0
18/12/2023,9,02:00,02:15,,,172,,0,172,172,1
18/12/2023,10,02:15,02:30,,,150,,0,150,150,1
18/12/2023,11,02:30,02:45,,,99.31,,0,99.31,99.31,1
18/12/2023,12,02:45,03:00,,,85.65,,0,85.65,85.65,1
18/12/2023,13,03:00,03:15,,,97.25,,0,97.25,97.25,1
18/12/2023,14,03:15,03:30,,,86.1,,0,86.1,86.1,1
18/12/2023,15,03:30,03:45,,,,48.99,0,48.99,48.99,-1
18/12/2023,16,03:45,04:00,,,,36.8,0,36.8,36.8,-1
18/12/2023,17,04:00,04:15,,,,36.15,0,36.15,36.15,-1
18/12/2023,18,04:15,04:30,,,,63.99,0,63.99,63.99,-1
18/12/2023,19,04:30,04:45,,,,63.99,0,63.99,63.99,-1
18/12/2023,20,04:45,05:00,,,,,0,80.55,80.55,0
18/12/2023,21,05:00,05:15,,,,,0,80.55,80.55,0
18/12/2023,22,05:15,05:30,,,,63.99,0,63.99,63.99,-1
18/12/2023,23,05:30,05:45,,,121.74,63.99,0,121.74,121.74,1
18/12/2023,24,05:45,06:00,,,87.34,,0,87.34,87.34,1
18/12/2023,25,06:00,06:15,,,,,0,80.55,80.55,0
18/12/2023,26,06:15,06:30,,,171.22,,0,171.22,171.22,1
18/12/2023,27,06:30,06:45,,,287,,0,287,287,1
18/12/2023,28,06:45,07:00,,,158.24,,0,158.24,158.24,1
18/12/2023,29,07:00,07:15,,,136.74,28.99,0,136.74,28.99,2
18/12/2023,30,07:15,07:30,,,175.76,,0,175.76,175.76,1
18/12/2023,31,07:30,07:45,,,203.59,,0,203.59,203.59,1
18/12/2023,32,07:45,08:00,,,248.96,,0,248.96,248.96,1
18/12/2023,33,08:00,08:15,,,92.42,,0,92.42,92.42,1
18/12/2023,34,08:15,08:30,,,,,0,81.76,81.76,0
18/12/2023,35,08:30,08:45,,,,,0,80.55,80.55,0
18/12/2023,36,08:45,09:00,,,,70.65,0,70.65,70.65,-1
18/12/2023,37,09:00,09:15,,,83.88,78.99,0,83.88,83.88,1
18/12/2023,38,09:15,09:30,,,,78.99,0,78.99,78.99,-1
18/12/2023,39,09:30,09:45,,,,56.26,0,56.26,56.26,-1
18/12/2023,40,09:45,10:00,,,,15.02,0,15.02,15.02,-1
18/12/2023,41,10:00,10:15,,,,21.02,0,21.02,21.02,-1
18/12/2023,42,10:15,10:30,,,,49.79,0,49.79,49.79,-1
18/12/2023,43,10:30,10:45,,,117.36,73.69,0,117.36,73.69,2
18/12/2023,44,10:45,11:00,,,121.74,58.28,0,58.28,58.28,-1
18/12/2023,45,11:00,11:15,,,,58.52,0,58.52,58.52,-1
18/12/2023,46,11:15,11:30,,,82.95,,0,82.95,82.95,1
18/12/2023,47,11:30,11:45,,,,,0,80.25,80.25,0
18/12/2023,48,11:45,12:00,,,,67.52,0,67.52,67.52,-1
18/12/2023,49,12:00,12:15,,,,68.52,0,68.52,68.52,-1
18/12/2023,50,12:15,12:30,,,,59.54,0,59.54,59.54,-1
18/12/2023,51,12:30,12:45,,,,39.52,0,39.52,39.52,-1
18/12/2023,52,12:45,13:00,,,,8.52,0,8.52,8.52,-1
18/12/2023,53,13:00,13:15,,,83.51,-19.82,0,83.51,-19.82,2
18/12/2023,54,13:15,13:30,,,,,0,80.25,80.25,0
18/12/2023,55,13:30,13:45,,,,,0,80.25,80.25,0
18/12/2023,56,13:45,14:00,,,102.51,,0,102.51,102.51,1
18/12/2023,57,14:00,14:15,,,102.51,,0,102.51,102.51,1
18/12/2023,58,14:15,14:30,,,90.73,,0,90.73,90.73,1
18/12/2023,59,14:30,14:45,,,161.25,,0,161.25,161.25,1
18/12/2023,60,14:45,15:00,,,125.25,,0,125.25,125.25,1
18/12/2023,61,15:00,15:15,,,137.78,-167.17,0,137.78,-167.17,2
18/12/2023,62,15:15,15:30,,,161.83,-100,0,161.83,-100,2
18/12/2023,63,15:30,15:45,,,136.74,-95.05,0,136.74,-95.05,2
18/12/2023,64,15:45,16:00,,,162.77,-49.45,0,162.77,-49.45,2
18/12/2023,65,16:00,16:15,,,134.74,15.02,0,134.74,15.02,2
18/12/2023,66,16:15,16:30,,,,,0,80.55,80.55,0
18/12/2023,67,16:30,16:45,,,90.72,,0,90.72,90.72,1
18/12/2023,68,16:45,17:00,,,90.42,,0,90.42,90.42,1
18/12/2023,69,17:00,17:15,,,43,,0,43,43,1
18/12/2023,70,17:15,17:30,,,90.73,,0,90.73,90.73,1
18/12/2023,71,17:30,17:45,,,89.04,,0,89.04,89.04,1
18/12/2023,72,17:45,18:00,,,96.03,,0,96.03,96.03,1
18/12/2023,73,18:00,18:15,,,,,0,61,61,0
18/12/2023,74,18:15,18:30,,,,,0,61,61,0
18/12/2023,75,18:30,18:45,,,,,0,61,61,0
18/12/2023,76,18:45,19:00,,,,,0,61,61,0
18/12/2023,77,19:00,19:15,,,106.87,,0,106.87,106.87,1
18/12/2023,78,19:15,19:30,,,,,0,61.31,61.31,0
18/12/2023,79,19:30,19:45,,,43,,0,43,43,1
18/12/2023,80,19:45,20:00,,,,,0,61.31,61.31,0
18/12/2023,81,20:00,20:15,,,180.92,,0,180.92,180.92,1
18/12/2023,82,20:15,20:30,,,90.73,,0,90.73,90.73,1
18/12/2023,83,20:30,20:45,,,43,,0,43,43,1
18/12/2023,84,20:45,21:00,,,,,0,61,61,0
18/12/2023,85,21:00,21:15,,,,48.99,0,48.99,48.99,-1
18/12/2023,86,21:15,21:30,,,,28.99,0,28.99,28.99,-1
18/12/2023,87,21:30,21:45,,,,15.52,0,15.52,15.52,-1
18/12/2023,88,21:45,22:00,,,,,0,61,61,0
18/12/2023,89,22:00,22:15,,,,28.99,0,28.99,28.99,-1
18/12/2023,90,22:15,22:30,,,,28.99,0,28.99,28.99,-1
18/12/2023,91,22:30,22:45,,,,-15.62,0,-15.62,-15.62,-1
18/12/2023,92,22:45,23:00,,,,-40.62,0,-40.62,-40.62,-1
18/12/2023,93,23:00,23:15,,,90.72,-40.62,0,90.72,90.72,1
18/12/2023,94,23:15,23:30,,,,,0,61,61,0
18/12/2023,95,23:30,23:45,,,,,0,61,61,0
18/12/2023,96,23:45,00:00,,,,,0,61,61,0
19/12/2023,1,00:00,00:15,,,91.85,,0,91.85,91.85,1
19/12/2023,2,00:15,00:30,,,85.26,,0,85.26,85.26,1
19/12/2023,3,00:30,00:45,,,83.26,,0,83.26,83.26,1
19/12/2023,4,00:45,01:00,,,,,0,75.51,75.51,0
19/12/2023,5,01:00,01:15,,,,58.02,0,58.02,58.02,-1
19/12/2023,6,01:15,01:30,,,,58.02,0,58.02,58.02,-1
19/12/2023,7,01:30,01:45,,,,71.85,0,71.85,71.85,-1
19/12/2023,8,01:45,02:00,,,,-13.68,0,-13.68,-13.68,-1
19/12/2023,9,02:00,02:15,,,86.5,-13.93,0,86.5,-13.93,2
19/12/2023,10,02:15,02:30,,,81.85,48.99,0,48.99,48.99,-1
19/12/2023,11,02:30,02:45,,,,56.02,0,56.02,56.02,-1
19/12/2023,12,02:45,03:00,,,,-12.68,0,-12.68,-12.68,-1
19/12/2023,13,03:00,03:15,,,,56.02,0,56.02,56.02,-1
19/12/2023,14,03:15,03:30,,,,-43.94,0,-43.94,-43.94,-1
19/12/2023,15,03:30,03:45,,,,28.99,0,28.99,28.99,-1
19/12/2023,16,03:45,04:00,,,,50.02,0,50.02,50.02,-1
19/12/2023,17,04:00,04:15,,,,-17.68,0,-17.68,-17.68,-1
19/12/2023,18,04:15,04:30,,,,48.99,0,48.99,48.99,-1
19/12/2023,19,04:30,04:45,,,,66.85,0,66.85,66.85,-1
19/12/2023,20,04:45,05:00,,,,76.07,0,76.07,76.07,-1
19/12/2023,21,05:00,05:15,,,,-21.87,0,-21.87,-21.87,-1
19/12/2023,22,05:15,05:30,,,,,0,76.51,76.51,0
19/12/2023,23,05:30,05:45,,,,,0,76.51,76.51,0
19/12/2023,24,05:45,06:00,,,,50.02,0,50.02,50.02,-1
19/12/2023,25,06:00,06:15,,,,50.35,0,50.35,50.35,-1
19/12/2023,26,06:15,06:30,,,,,0,78.94,78.94,0
19/12/2023,27,06:30,06:45,,,137.41,,0,137.41,137.41,1
19/12/2023,28,06:45,07:00,,,128.41,,0,128.41,128.41,1
19/12/2023,29,07:00,07:15,,,92.35,84.32,0,92.35,81.84,2
19/12/2023,30,07:15,07:30,,,125.11,,0,125.11,125.11,1
19/12/2023,31,07:30,07:45,,,263.74,,0,263.74,263.74,1
19/12/2023,32,07:45,08:00,,,263.74,,0,263.74,263.74,1
19/12/2023,33,08:00,08:15,,,,,0,78.94,78.94,0
19/12/2023,34,08:15,08:30,,,86.35,,0,86.35,86.35,1
19/12/2023,35,08:30,08:45,,,86.35,,0,86.35,86.35,1
19/12/2023,36,08:45,09:00,,,,70.36,0,70.36,70.36,-1
19/12/2023,37,09:00,09:15,,,,77.29,0,77.29,77.29,-1
19/12/2023,38,09:15,09:30,,,,63.35,0,63.35,63.35,-1
19/12/2023,39,09:30,09:45,,,,70.52,0,70.52,70.52,-1
19/12/2023,40,09:45,10:00,,,,68.04,0,68.04,68.04,-1
19/12/2023,41,10:00,10:15,,,93.66,,0,93.66,93.66,1
19/12/2023,42,10:15,10:30,,,81.23,,0,81.23,81.23,1
19/12/2023,43,10:30,10:45,,,,,0,80.43,80.43,0
19/12/2023,44,10:45,11:00,,,,71.78,0,71.78,71.78,-1
19/12/2023,45,11:00,11:15,,,,61.27,0,61.27,61.27,-1
19/12/2023,46,11:15,11:30,,,,63.35,0,63.35,63.35,-1
19/12/2023,47,11:30,11:45,,,,61.27,0,61.27,61.27,-1
19/12/2023,48,11:45,12:00,,,,46.27,0,46.27,46.27,-1
19/12/2023,49,12:00,12:15,,,,46.06,0,46.06,46.06,-1
19/12/2023,50,12:15,12:30,,,,-23.5,0,-23.5,-23.5,-1
19/12/2023,51,12:30,12:45,,,,13.52,0,13.52,13.52,-1
19/12/2023,52,12:45,13:00,,,,58.52,0,58.52,58.52,-1
19/12/2023,53,13:00,13:15,,,92.35,75.52,0,92.35,92.35,1
19/12/2023,54,13:15,13:30,,,101.35,,0,101.35,101.35,1
19/12/2023,55,13:30,13:45,,,165.64,,0,165.64,165.64,1
19/12/2023,56,13:45,14:00,,,156.27,,0,156.27,156.27,1
19/12/2023,57,14:00,14:15,,,156.27,54.92,0,54.92,54.92,-1
19/12/2023,58,14:15,14:30,,,,61.52,0,61.52,61.52,-1
19/12/2023,59,14:30,14:45,,,,75.52,0,75.52,75.52,-1
19/12/2023,60,14:45,15:00,,,,69.52,0,69.52,69.52,-1
19/12/2023,61,15:00,15:15,,,,28.99,0,28.99,28.99,-1
19/12/2023,62,15:15,15:30,,,,36.52,0,36.52,36.52,-1
19/12/2023,63,15:30,15:45,,,,71.52,0,71.52,71.52,-1
19/12/2023,64,15:45,16:00,,,,73.99,0,73.99,73.99,-1
19/12/2023,65,16:00,16:15,,,,72.83,0,72.83,72.83,-1
19/12/2023,66,16:15,16:30,,,,75.99,0,75.99,75.99,-1
19/12/2023,67,16:30,16:45,,,87.83,,0,87.83,87.83,1
19/12/2023,68,16:45,17:00,,,377.83,,0,377.83,377.83,1
19/12/2023,69,17:00,17:15,,,1851.74,,0,1851.74,1851.74,1
19/12/2023,70,17:15,17:30,,,127.83,,0,127.83,127.83,1
19/12/2023,71,17:30,17:45,,,116.74,,0,116.74,116.74,1
19/12/2023,72,17:45,18:00,,,123.98,,0,123.98,123.98,1
19/12/2023,73,18:00,18:15,,,88.6,,0,88.6,88.6,1
19/12/2023,74,18:15,18:30,,,43,,0,43,43,1
19/12/2023,75,18:30,18:45,,,88.6,,0,88.6,88.6,1
19/12/2023,76,18:45,19:00,,,87.83,,0,87.83,87.83,1
19/12/2023,77,19:00,19:15,,,162.03,,0,162.03,162.03,1
19/12/2023,78,19:15,19:30,,,,,0,59.26,59.26,0
19/12/2023,79,19:30,19:45,,,,,0,58.5,58.5,0
19/12/2023,80,19:45,20:00,,,,,0,58.5,58.5,0
19/12/2023,81,20:00,20:15,,,90.6,,0,90.6,90.6,1
19/12/2023,82,20:15,20:30,,,84.35,,0,84.35,84.35,1
19/12/2023,83,20:30,20:45,,,79.79,,0,79.79,79.79,1
19/12/2023,84,20:45,21:00,,,,,0,58.5,58.5,0
19/12/2023,85,21:00,21:15,,,164.03,,0,164.03,164.03,1
19/12/2023,86,21:15,21:30,,,261.5,,0,261.5,261.5,1
19/12/2023,87,21:30,21:45,,,100.61,,0,100.61,100.61,1
19/12/2023,88,21:45,22:00,,,85.28,,0,85.28,85.28,1
19/12/2023,89,22:00,22:15,,,261.5,,0,261.5,261.5,1
19/12/2023,90,22:15,22:30,,,79.06,,0,79.06,79.06,1
19/12/2023,91,22:30,22:45,,,,,0,58.5,58.5,0
19/12/2023,92,22:45,23:00,,,,,0,58.5,58.5,0
19/12/2023,93,23:00,23:15,,,88.6,,0,88.6,88.6,1
19/12/2023,94,23:15,23:30,,,,,0,58.5,58.5,0
19/12/2023,95,23:30,23:45,,,,71.32,0,71.32,71.32,-1
19/12/2023,96,23:45,00:00,,,,-19.68,0,-19.68,-19.68,-1
20/12/2023,1,00:00,00:15,,,246.09,-40,0,246.09,-40,2
20/12/2023,2,00:15,00:30,,,105.33,,0,105.33,105.33,1
20/12/2023,3,00:30,00:45,,,,,0,71.35,71.35,0
20/12/2023,4,00:45,01:00,,,,,0,71.35,71.35,0
20/12/2023,5,01:00,01:15,,,85.93,,0,85.93,85.93,1
20/12/2023,6,01:15,01:30,,,90.2,,0,90.2,90.2,1
20/12/2023,7,01:30,01:45,,,,,0,71.35,71.35,0
20/12/2023,8,01:45,02:00,,,,,0,71.35,71.35,0
20/12/2023,9,02:00,02:15,,,,,0,69.31,69.31,0
20/12/2023,10,02:15,02:30,,,,,0,71.35,71.35,0
20/12/2023,11,02:30,02:45,,,79.88,,0,79.88,79.88,1
20/12/2023,12,02:45,03:00,,,70.14,-10.51,0,-10.51,-10.51,-1
20/12/2023,13,03:00,03:15,,,85.02,-14.71,0,85.02,-14.71,2
20/12/2023,14,03:15,03:30,,,,,0,71.35,71.35,0
20/12/2023,15,03:30,03:45,,,,,0,71.35,71.35,0
20/12/2023,16,03:45,04:00,,,,,0,71.35,71.35,0
20/12/2023,17,04:00,04:15,,,,,0,69.3,69.3,0
20/12/2023,18,04:15,04:30,,,,,0,71.35,71.35,0
20/12/2023,19,04:30,04:45,,,,,0,71.35,71.35,0
20/12/2023,20,04:45,05:00,,,,,0,71.35,71.35,0
20/12/2023,21,05:00,05:15,,,,,0,71.35,71.35,0
20/12/2023,22,05:15,05:30,,,,,0,71.35,71.35,0
20/12/2023,23,05:30,05:45,,,92.35,,0,92.35,92.35,1
20/12/2023,24,05:45,06:00,,,81.88,,0,81.88,81.88,1
20/12/2023,25,06:00,06:15,,,83.87,,0,83.87,83.87,1
20/12/2023,26,06:15,06:30,,,91.1,,0,91.1,91.1,1
20/12/2023,27,06:30,06:45,,,111.16,,0,111.16,111.16,1
20/12/2023,28,06:45,07:00,,,85.87,,0,85.87,85.87,1
20/12/2023,29,07:00,07:15,,,,-18.15,0,-18.15,-18.15,-1
20/12/2023,30,07:15,07:30,,,71.77,,0,71.77,71.77,1
20/12/2023,31,07:30,07:45,,,,,0,69.87,69.87,0
20/12/2023,32,07:45,08:00,,,,,0,69.87,69.87,0
20/12/2023,33,08:00,08:15,,,83.89,,0,83.89,83.89,1
20/12/2023,34,08:15,08:30,,,92.48,,0,92.48,92.48,1
20/12/2023,35,08:30,08:45,,,,,0,76.12,76.12,0
20/12/2023,36,08:45,09:00,,,,,0,75.81,75.81,0
20/12/2023,37,09:00,09:15,,,260.51,,0,260.51,260.51,1
20/12/2023,38,09:15,09:30,,,135.04,,0,135.04,135.04,1
20/12/2023,39,09:30,09:45,,,91.51,,0,91.51,91.51,1
20/12/2023,40,09:45,10:00,,,,,0,75.2,75.2,0
20/12/2023,41,10:00,10:15,,,85.87,,0,85.87,85.87,1
20/12/2023,42,10:15,10:30,,,80.51,,0,80.51,80.51,1
20/12/2023,43,10:30,10:45,,,85.87,,0,85.87,85.87,1
20/12/2023,44,10:45,11:00,,,,55.87,0,55.87,55.87,-1
20/12/2023,45,11:00,11:15,,,,9.52,0,9.52,9.52,-1
20/12/2023,46,11:15,11:30,,,,,0,75.66,75.66,0
20/12/2023,47,11:30,11:45,,,91.51,,0,91.51,91.51,1
20/12/2023,48,11:45,12:00,,,91.51,-40.62,0,-40.62,-40.62,-1
20/12/2023,49,12:00,12:15,,,95.51,-40.62,0,95.51,95.51,1
20/12/2023,50,12:15,12:30,,,91.87,,0,91.87,91.87,1
20/12/2023,51,12:30,12:45,,,140.91,,0,140.91,140.91,1
20/12/2023,52,12:45,13:00,,,266.51,,0,266.51,266.51,1
20/12/2023,53,13:00,13:15,,,112.69,,0,112.69,112.69,1
20/12/2023,54,13:15,13:30,,,,,0,75.99,75.99,0
20/12/2023,55,13:30,13:45,,,,15.52,0,15.52,15.52,-1
20/12/2023,56,13:45,14:00,,,,9.52,0,9.52,9.52,-1
20/12/2023,57,14:00,14:15,,,268.51,-150.62,0,268.51,-150.62,2
20/12/2023,58,14:15,14:30,,,,15.52,0,15.52,15.52,-1
20/12/2023,59,14:30,14:45,,,151.31,-200.62,0,151.31,-200.62,2
20/12/2023,60,14:45,15:00,,,104.31,-250.4,0,104.31,-250.4,2
20/12/2023,61,15:00,15:15,,,,55.87,0,55.87,55.87,-1
20/12/2023,62,15:15,15:30,,,,49.87,0,49.87,49.87,-1
20/12/2023,63,15:30,15:45,,,,20.52,0,20.52,20.52,-1
20/12/2023,64,15:45,16:00,,,,55.87,0,55.87,55.87,-1
20/12/2023,65,16:00,16:15,,,78.87,55.87,0,78.87,78.87,1
20/12/2023,66,16:15,16:30,,,,,0,75.2,75.2,0
20/12/2023,67,16:30,16:45,,,,70.52,0,70.52,70.52,-1
20/12/2023,68,16:45,17:00,,,,,0,75.2,75.2,0
20/12/2023,69,17:00,17:15,,,215.21,-36,0,215.21,-36,2
20/12/2023,70,17:15,17:30,,,88.82,,0,88.82,88.82,1
20/12/2023,71,17:30,17:45,,,,55.46,0,55.46,55.46,-1
20/12/2023,72,17:45,18:00,,,,-9.13,0,-9.13,-9.13,-1
20/12/2023,73,18:00,18:15,,,,73.56,0,73.56,73.56,-1
20/12/2023,74,18:15,18:30,,,,68.52,0,68.52,68.52,-1
20/12/2023,75,18:30,18:45,,,,55.87,0,55.87,55.87,-1
20/12/2023,76,18:45,19:00,,,,55.87,0,55.87,55.87,-1
20/12/2023,77,19:00,19:15,,,140.06,,0,140.06,140.06,1
20/12/2023,78,19:15,19:30,,,81.87,,0,81.87,81.87,1
20/12/2023,79,19:30,19:45,,,,-19.68,0,-19.68,-19.68,-1
20/12/2023,80,19:45,20:00,,,,3.52,0,3.52,3.52,-1
20/12/2023,81,20:00,20:15,,,80.51,-38,0,80.51,-38,2
20/12/2023,82,20:15,20:30,,,,,0,54.44,54.44,0
20/12/2023,83,20:30,20:45,,,,,0,54.44,54.44,0
20/12/2023,84,20:45,21:00,,,,,0,54.44,54.44,0
20/12/2023,85,21:00,21:15,,,,-33.13,0,-33.13,-33.13,-1
