From_NL,From_UTC,Granularity,Total_Allocation_kWh,Total_Allocation_MWh,Buy_kW,Sell_kW,Buy_MW,Sell_MW,Abs_Traded_Volume_kWh,Abs_Traded_Volume_MWh,Price_Eur,PriceUpperThresholdInEuro,Traded_Eur,Traded_Volume_MWh,Abs_Traded_Eur,Sell_Profit,Buy_Costs,ID_Result_on_EPEX,Nett_Trading_Result,ID_Result_on_Imbalance,ID_Result,Tenant,Imbalance_Short_EurMWh,Imbalance_Long_EurMWh,EPEX_EurkWh,EPEX_EurMWh
28/12/2023 02:45,28/12/2023 01:45,0,1028.373,1.028373,,,,,,,,,,,,,,,,,,1,-6.21,-6.21,-0.00143,-1.43
28/12/2023 03:00,28/12/2023 02:00,0,30570.848,30.570848,,,,,,,,,,,,,,,,,,0,-6.08,-6.08,-0.00139,-1.39
28/12/2023 03:00,28/12/2023 02:00,0,1041.19,1.04119,,,,,,,,,,,,,,,,,,1,-6.08,-6.08,-0.00139,-1.39
28/12/2023 03:15,28/12/2023 02:15,0,30201.415,30.201415,,,,,,,,,,,,,,,,,,0,-8.81,-8.81,-0.00139,-1.39
28/12/2023 03:15,28/12/2023 02:15,0,1018.308,1.018308,,,,,,,,,,,,,,,,,,1,-8.81,-8.81,-0.00139,-1.39
28/12/2023 03:30,28/12/2023 02:30,0,30190.995,30.190995,,,,,,,,,,,,,,,,,,0,-18.58,-18.58,-0.00139,-1.39
28/12/2023 03:30,28/12/2023 02:30,0,981.687,0.981687,,,,,,,,,,,,,,,,,,1,-18.58,-18.58,-0.00139,-1.39
28/12/2023 03:45,28/12/2023 02:45,0,30128.527,30.128527,,,,,,,,,,,,,,,,,,0,-19.39,-19.39,-0.00139,-1.39
28/12/2023 03:45,28/12/2023 02:45,0,969.128,0.969128,,,,,,,,,,,,,,,,,,1,-19.39,-19.39,-0.00139,-1.39
28/12/2023 04:00,28/12/2023 03:00,0,30404.41,30.40441,,,,,,,,,,,,,,,,,,0,0.82,0.82,-0.00194,-1.94
28/12/2023 04:00,28/12/2023 03:00,0,995.85,0.99585,,,,,,,,,,,,,,,,,,1,0.82,0.82,-0.00194,-1.94
28/12/2023 04:15,28/12/2023 03:15,0,30565.371,30.565371,,,,,,,,,,,,,,,,,,0,-6.74,-6.74,-0.00194,-1.94
28/12/2023 04:15,28/12/2023 03:15,0,971.017,0.971017,,,,,,,,,,,,,,,,,,1,-6.74,-6.74,-0.00194,-1.94
28/12/2023 04:30,28/12/2023 03:30,0,30511.823,30.511823,,,,,,,,,,,,,,,,,,0,-15.46,-15.46,-0.00194,-1.94
28/12/2023 04:30,28/12/2023 03:30,0,947.266,0.947266,,,,,,,,,,,,,,,,,,1,-15.46,-15.46,-0.00194,-1.94
28/12/2023 04:45,28/12/2023 03:45,0,30768.417,30.768417,,,,,,,,,,,,,,,,,,0,-6.71,-6.71,-0.00194,-1.94
28/12/2023 04:45,28/12/2023 03:45,0,929.085,0.929085,,,,,,,,,,,,,,,,,,1,-6.71,-6.71,-0.00194,-1.94
28/12/2023 05:00,28/12/2023 04:00,0,31530.651,31.530651,,,,,,,,,,,,,,,,,,0,-8.81,-8.81,-0.00104,-1.04
28/12/2023 05:00,28/12/2023 04:00,0,878.354,0.878354,,,,,,,,,,,,,,,,,,1,-8.81,-8.81,-0.00104,-1.04
28/12/2023 05:15,28/12/2023 04:15,0,32137.808,32.137808,,,,,,,,,,,,,,,,,,0,-31.82,-31.82,-0.00104,-1.04
28/12/2023 05:15,28/12/2023 04:15,0,838.423,0.838423,,,,,,,,,,,,,,,,,,1,-31.82,-31.82,-0.00104,-1.04
28/12/2023 05:30,28/12/2023 04:30,0,33000.96,33.00096,,,,,,,,,,,,,,,,,,0,-8.81,-8.81,-0.00104,-1.04
28/12/2023 05:30,28/12/2023 04:30,0,836.661,0.836661,,,,,,,,,,,,,,,,,,1,-8.81,-8.81,-0.00104,-1.04
28/12/2023 05:45,28/12/2023 04:45,0,33909.324,33.909324,,,,,,,,,,,,,,,,,,0,-0.32,-0.32,-0.00104,-1.04
28/12/2023 05:45,28/12/2023 04:45,0,818.791,0.818791,,,,,,,,,,,,,,,,,,1,-0.32,-0.32,-0.00104,-1.04
28/12/2023 06:00,28/12/2023 05:00,0,35954.4,35.9544,,,,,,,,,,,,,,,,,,0,-77.38,-77.38,-0.0007,-0.7
28/12/2023 06:00,28/12/2023 05:00,0,818.772,0.818772,,,,,,,,,,,,,,,,,,1,-77.38,-77.38,-0.0007,-0.7
28/12/2023 06:15,28/12/2023 05:15,0,37935.598,37.935598,,,,,,,,,,,,,,,,,,0,-73.78,-73.78,-0.0007,-0.7
28/12/2023 06:15,28/12/2023 05:15,0,825.103,0.825103,,,,,,,,,,,,,,,,,,1,-73.78,-73.78,-0.0007,-0.7
28/12/2023 06:30,28/12/2023 05:30,0,39479.542,39.479542,,,,,,,,,,,,,,,,,,0,-40,-40,-0.0007,-0.7
28/12/2023 06:30,28/12/2023 05:30,0,837.505,0.837505,,,,,,,,,,,,,,,,,,1,-40,-40,-0.0007,-0.7
28/12/2023 06:45,28/12/2023 05:45,0,41220.604,41.220604,,,,,,,,,,,,,,,,,,0,94.44,-11.08,-0.0007,-0.7
28/12/2023 06:45,28/12/2023 05:45,0,851.593,0.851593,,,,,,,,,,,,,,,,,,1,94.44,-11.08,-0.0007,-0.7
28/12/2023 07:00,28/12/2023 06:00,0,43278.208,43.278208,,,,,,,,,,,,,,,,,,0,112.13,-136.8,0.01606,16.06
28/12/2023 07:00,28/12/2023 06:00,0,851.873,0.851873,,,,,,,,,,,,,,,,,,1,112.13,-136.8,0.01606,16.06
28/12/2023 07:15,28/12/2023 06:15,0,45476.401,45.476401,,,,,,,,,,,,,,,,,,0,-8.81,-8.81,0.01606,16.06
28/12/2023 07:15,28/12/2023 06:15,0,886.514,0.886514,,,,,,,,,,,,,,,,,,1,-8.81,-8.81,0.01606,16.06
28/12/2023 07:30,28/12/2023 06:30,0,47883.163,47.883163,,,,,,,,,,,,,,,,,,0,-24.84,-24.84,0.01606,16.06
28/12/2023 07:30,28/12/2023 06:30,0,919.854,0.919854,,,,,,,,,,,,,,,,,,1,-24.84,-24.84,0.01606,16.06
28/12/2023 07:45,28/12/2023 06:45,0,50293.892,50.293892,,,,,,,,,,,,,,,,,,0,93.2,-40,0.01606,16.06
28/12/2023 07:45,28/12/2023 06:45,0,968.424,0.968424,,,,,,,,,,,,,,,,,,1,93.2,-40,0.01606,16.06
28/12/2023 08:00,28/12/2023 07:00,0,53125.732,53.125732,,,,,,,,,,,,,,,,,,0,-193.48,-193.48,0.0382,38.2
28/12/2023 08:00,28/12/2023 07:00,0,985.168,0.985168,,,,,,,,,,,,,,,,,,1,-193.48,-193.48,0.0382,38.2
28/12/2023 08:15,28/12/2023 07:15,0,55154.6,55.1546,,,,,,,,,,,,,,,,,,0,-91.37,-91.37,0.0382,38.2
28/12/2023 08:15,28/12/2023 07:15,0,1036.005,1.036005,,,,,,,,,,,,,,,,,,1,-91.37,-91.37,0.0382,38.2
28/12/2023 08:30,28/12/2023 07:30,0,56656.026,56.656026,,,,,,,,,,,,,,,,,,0,106.97,-309.77,0.0382,38.2
28/12/2023 08:30,28/12/2023 07:30,0,1082.89,1.08289,,,,,,,,,,,,,,,,,,1,106.97,-309.77,0.0382,38.2
28/12/2023 08:45,28/12/2023 07:45,0,57578.64,57.57864,,,,,,,,,,,,,,,,,,0,92.86,-42.3,0.0382,38.2
28/12/2023 08:45,28/12/2023 07:45,0,1134.881,1.134881,,,,,,,,,,,,,,,,,,1,92.86,-42.3,0.0382,38.2
28/12/2023 09:00,28/12/2023 08:00,0,57393.481,57.393481,,,,,,,,,,,,,,,,,,0,-40,-40,0.03879,38.79
28/12/2023 09:00,28/12/2023 08:00,0,1161.764,1.161764,,,,,,,,,,,,,,,,,,1,-40,-40,0.03879,38.79
28/12/2023 09:15,28/12/2023 08:15,0,55284.366,55.284366,,,,,,,,,,,,,,,,,,0,-5.28,-5.28,0.03879,38.79
28/12/2023 09:15,28/12/2023 08:15,0,1174.525,1.174525,,,,,,,,,,,,,,,,,,1,-5.28,-5.28,0.03879,38.79
28/12/2023 09:30,28/12/2023 08:30,0,53879.673,53.879673,,,,,,,,,,,,,,,,,,0,-12.68,-12.68,0.03879,38.79
28/12/2023 09:30,28/12/2023 08:30,0,1186.101,1.186101,,,,,,,,,,,,,,,,,,1,-12.68,-12.68,0.03879,38.79
28/12/2023 09:45,28/12/2023 08:45,0,52747.503,52.747503,,,,,,,,,,,,,,,,,,0,-17.68,-17.68,0.03879,38.79
28/12/2023 09:45,28/12/2023 08:45,0,1183.589,1.183589,,,,,,,,,,,,,,,,,,1,-17.68,-17.68,0.03879,38.79
28/12/2023 10:00,28/12/2023 09:00,0,51799.944,51.799944,,-3750,,-3.75,3750,3.75,16.52,16.52,-61.95,-3.75,61.95,-61.95,,-343.3125,-906.825,-563.5125,220.2,0,88.32,88.32,0.0296,29.6
28/12/2023 10:00,28/12/2023 09:00,0,1160.697,1.160697,,,,,,,,,,,,,,,,,,1,88.32,88.32,0.0296,29.6
28/12/2023 10:15,28/12/2023 09:15,0,50462.34,50.46234,,-3750,,-3.75,3750,3.75,16.52,16.52,-61.95,-3.75,61.95,-61.95,,-343.3125,-801.15,-457.8375,114.525,0,60.14,60.14,0.0296,29.6
28/12/2023 10:15,28/12/2023 09:15,0,1145.394,1.145394,,,,,,,,,,,,,,,,,,1,60.14,60.14,0.0296,29.6
28/12/2023 10:30,28/12/2023 09:30,0,49248.695,49.248695,,-3750,,-3.75,3750,3.75,16.52,16.52,-61.95,-3.75,61.95,-61.95,,-343.3125,-611.625,-268.3125,-75,0,9.6,9.6,0.0296,29.6
28/12/2023 10:30,28/12/2023 09:30,0,1106.973,1.106973,,,,,,,,,,,,,,,,,,1,9.6,9.6,0.0296,29.6
28/12/2023 10:45,28/12/2023 09:45,0,47907.983,47.907983,,-3750,,-3.75,3750,3.75,16.52,16.52,-61.95,-3.75,61.95,-61.95,,-343.3125,-425.625,-82.3125,-261,0,-40,-40,0.0296,29.6
28/12/2023 10:45,28/12/2023 09:45,0,1100.454,1.100454,,,,,,,,,,,,,,,,,,1,-40,-40,0.0296,29.6
28/12/2023 11:00,28/12/2023 10:00,0,46785.443,46.785443,,-3750,,-3.75,3750,3.75,25.00133,25.00133,-93.7549875,-3.75,93.7549875,-93.7549875,,-482.4187031,-737.9249063,-255.5062031,-226.9125,0,-25.62,-25.62,0.03489,34.89
28/12/2023 11:00,28/12/2023 10:00,0,1074.268,1.074268,,,,,,,,,,,,,,,,,,1,-25.62,-25.62,0.03489,34.89
28/12/2023 11:15,28/12/2023 10:15,0,45206.849,45.206849,,-3750,,-3.75,3750,3.75,25.00133,25.00133,-93.7549875,-3.75,93.7549875,-93.7549875,,-482.4187031,-737.9249063,-255.5062031,-226.9125,0,-25.62,-25.62,0.03489,34.89
28/12/2023 11:15,28/12/2023 10:15,0,1063.42,1.06342,,,,,,,,,,,,,,,,,,1,-25.62,-25.62,0.03489,34.89
28/12/2023 11:30,28/12/2023 10:30,0,43758.529,43.758529,,-3750,,-3.75,3750,3.75,25.00133,25.00133,-93.7549875,-3.75,93.7549875,-93.7549875,,-482.4187031,-631.4999063,-149.0812031,-333.3375,0,-54,-54,0.03489,34.89
28/12/2023 11:30,28/12/2023 10:30,0,1074.97,1.07497,,,,,,,,,,,,,,,,,,1,-54,-54,0.03489,34.89
28/12/2023 11:45,28/12/2023 10:45,0,42425.439,42.425439,,-3750,,-3.75,3750,3.75,25.00133,25.00133,-93.7549875,-3.75,93.7549875,-93.7549875,,-482.4187031,-631.4999063,-149.0812031,-333.3375,0,-54,-54,0.03489,34.89
28/12/2023 11:45,28/12/2023 10:45,0,1062.374,1.062374,,,,,,,,,,,,,,,,,,1,-54,-54,0.03489,34.89
28/12/2023 12:00,28/12/2023 11:00,0,41557.882,41.557882,5000,,5,,5000,5,30.088,30.088,150.44,5,150.44,,150.44,-693.95,-1726.15,-1032.2,338.25,0,77.93,-56,0.01165,11.65
28/12/2023 12:00,28/12/2023 11:00,0,1118.36,1.11836,,,,,,,,,,,,,,,,,,1,77.93,-56,0.01165,11.65
28/12/2023 12:15,28/12/2023 11:15,0,41736.345,41.736345,5000,,5,,5000,5,30.088,30.088,150.44,5,150.44,,150.44,-693.95,-1646.15,-952.2,258.25,0,76.43,-40,0.01165,11.65
28/12/2023 12:15,28/12/2023 11:15,0,1146.772,1.146772,,,,,,,,,,,,,,,,,,1,76.43,-40,0.01165,11.65
28/12/2023 12:30,28/12/2023 11:30,0,41875.203,41.875203,5000,,5,,5000,5,30.088,30.088,150.44,5,150.44,,150.44,-693.95,-1499.25,-805.3,111.35,0,-10.62,-10.62,0.01165,11.65
28/12/2023 12:30,28/12/2023 11:30,0,1148.578,1.148578,,,,,,,,,,,,,,,,,,1,-10.62,-10.62,0.01165,11.65
28/12/2023 12:45,28/12/2023 11:45,0,41419.63,41.41963,5000,,5,,5000,5,30.088,30.088,150.44,5,150.44,,150.44,-693.95,-1499.25,-805.3,111.35,0,-10.62,-10.62,0.01165,11.65
28/12/2023 12:45,28/12/2023 11:45,0,1137.753,1.137753,,,,,,,,,,,,,,,,,,1,-10.62,-10.62,0.01165,11.65
28/12/2023 13:00,28/12/2023 12:00,0,43048.114,43.048114,2500,,2.5,,2500,2.5,19.8145,19.8145,49.53625,2.5,49.53625,,49.53625,-95.340625,-153.95625,-58.615625,-36.725,0,26.09,26.09,0.0114,11.4
28/12/2023 13:00,28/12/2023 12:00,0,1142.419,1.142419,,,,,,,,,,,,,,,,,,1,26.09,26.09,0.0114,11.4
28/12/2023 13:15,28/12/2023 12:15,0,45324.259,45.324259,2500,,2.5,,2500,2.5,19.8145,19.8145,49.53625,2.5,49.53625,,49.53625,-95.340625,-132.03125,-36.690625,-58.65,0,34.86,34.86,0.0114,11.4
28/12/2023 13:15,28/12/2023 12:15,0,1139.741,1.139741,,,,,,,,,,,,,,,,,,1,34.86,34.86,0.0114,11.4
28/12/2023 13:30,28/12/2023 12:30,0,46799.122,46.799122,2500,,2.5,,2500,2.5,19.8145,19.8145,49.53625,2.5,49.53625,,49.53625,-95.340625,-63.70625,31.634375,-126.975,0,62.19,62.19,0.0114,11.4
28/12/2023 13:30,28/12/2023 12:30,0,1150.882,1.150882,,,,,,,,,,,,,,,,,,1,62.19,62.19,0.0114,11.4
28/12/2023 13:45,28/12/2023 12:45,0,48172.401,48.172401,2500,,2.5,,2500,2.5,19.8145,19.8145,49.53625,2.5,49.53625,,49.53625,-95.340625,-92.83125,2.509375,-97.85,0,50.54,50.54,0.0114,11.4
28/12/2023 13:45,28/12/2023 12:45,0,1152.158,1.152158,,,,,,,,,,,,,,,,,,1,50.54,50.54,0.0114,11.4
28/12/2023 14:00,28/12/2023 13:00,0,49812.692,49.812692,,-2500,,-2.5,2500,2.5,34.0988,34.0988,-85.247,-2.5,85.247,-85.247,,-279.0425,-508.085,-229.0425,-50,0,6.37,6.37,0.02637,26.37
28/12/2023 14:00,28/12/2023 13:00,0,1154.832,1.154832,,,,,,,,,,,,,,,,,,1,6.37,6.37,0.02637,26.37
28/12/2023 14:15,28/12/2023 13:15,0,50984.31,50.98431,,-2500,,-2.5,2500,2.5,34.0988,34.0988,-85.247,-2.5,85.247,-85.247,,-279.0425,-460.46,-181.4175,-97.625,0,-12.68,-12.68,0.02637,26.37
28/12/2023 14:15,28/12/2023 13:15,0,1155.436,1.155436,,,,,,,,,,,,,,,,,,1,-12.68,-12.68,0.02637,26.37
28/12/2023 14:30,28/12/2023 13:30,0,52057.285,52.057285,,-2500,,-2.5,2500,2.5,34.0988,34.0988,-85.247,-2.5,85.247,-85.247,,-279.0425,-579.735,-300.6925,21.65,0,35.03,35.03,0.02637,26.37
28/12/2023 14:30,28/12/2023 13:30,0,1168.623,1.168623,,,,,,,,,,,,,,,,,,1,35.03,35.03,0.02637,26.37
28/12/2023 14:45,28/12/2023 13:45,0,52917.687,52.917687,,-2500,,-2.5,2500,2.5,34.0988,34.0988,-85.247,-2.5,85.247,-85.247,,-279.0425,-706.135,-427.0925,148.05,0,85.59,-54,0.02637,26.37
28/12/2023 14:45,28/12/2023 13:45,0,1173.054,1.173054,,,,,,,,,,,,,,,,,,1,85.59,-54,0.02637,26.37
28/12/2023 15:00,28/12/2023 14:00,0,54760.892,54.760892,,-6250,,-6.25,6250,6.25,48.3966,48.3966,-302.47875,-6.25,302.47875,-302.47875,,-2207.492188,-3908.359375,-1700.867188,-506.625,0,-30.34,-30.34,0.05072,50.72
28/12/2023 15:00,28/12/2023 14:00,0,1204.289,1.204289,,,,,,,,,,,,,,,,,,1,-30.34,-30.34,0.05072,50.72
28/12/2023 15:15,28/12/2023 14:15,0,56127.962,56.127962,,-6250,,-6.25,6250,6.25,48.3966,48.3966,-302.47875,-6.25,302.47875,-302.47875,,-2207.492188,-3847.984375,-1640.492188,-567,0,-40,-40,0.05072,50.72
28/12/2023 15:15,28/12/2023 14:15,0,1246.382,1.246382,,,,,,,,,,,,,,,,,,1,-40,-40,0.05072,50.72
28/12/2023 15:30,28/12/2023 14:30,0,58307.075,58.307075,,-6250,,-6.25,6250,6.25,48.3966,48.3966,-302.47875,-6.25,302.47875,-302.47875,,-2207.492188,-4679.859375,-2472.367188,264.875,0,93.1,93.1,0.05072,50.72
28/12/2023 15:30,28/12/2023 14:30,0,1284.658,1.284658,,,,,,,,,,,,,,,,,,1,93.1,93.1,0.05072,50.72
28/12/2023 15:45,28/12/2023 14:45,0,59962.715,59.962715,,-6250,,-6.25,6250,6.25,48.3966,48.3966,-302.47875,-6.25,302.47875,-302.47875,,-2207.492188,-4502.546875,-2295.054688,87.5625,0,64.73,64.73,0.05072,50.72
28/12/2023 15:45,28/12/2023 14:45,0,1302.991,1.302991,,,,,,,,,,,,,,,,,,1,64.73,64.73,0.05072,50.72
28/12/2023 16:00,28/12/2023 15:00,0,61425.841,61.425841,,-3750,,-3.75,3750,3.75,40.24,40.24,-150.9,-3.75,150.9,-150.9,,-719.1375,-1108.275,-389.1375,-330,0,-47.13,-47.13,0.04087,40.87
28/12/2023 16:00,28/12/2023 15:00,0,1341.732,1.341732,,,,,,,,,,,,,,,,,,1,-47.13,-47.13,0.04087,40.87
28/12/2023 16:15,28/12/2023 15:15,0,62337.115,62.337115,,-3750,,-3.75,3750,3.75,40.24,40.24,-150.9,-3.75,150.9,-150.9,,-719.1375,-1599.4875,-880.35,161.2125,0,83.86,-40,0.04087,40.87
28/12/2023 16:15,28/12/2023 15:15,0,1359.992,1.359992,,,,,,,,,,,,,,,,,,1,83.86,-40,0.04087,40.87
28/12/2023 16:30,28/12/2023 15:30,0,62385.35,62.38535,,-3750,,-3.75,3750,3.75,40.24,40.24,-150.9,-3.75,150.9,-150.9,,-719.1375,-1599.4875,-880.35,161.2125,0,83.86,-40,0.04087,40.87
28/12/2023 16:30,28/12/2023 15:30,0,1410.513,1.410513,,,,,,,,,,,,,,,,,,1,83.86,-40,0.04087,40.87
28/12/2023 16:45,28/12/2023 15:45,0,62031.874,62.031874,,-3750,,-3.75,3750,3.75,40.24,40.24,-150.9,-3.75,150.9,-150.9,,-719.1375,-1252.9125,-533.775,-185.3625,0,-8.56,-8.56,0.04087,40.87
28/12/2023 16:45,28/12/2023 15:45,0,1509.941,1.509941,,,,,,,,,,,,,,,,,,1,-8.56,-8.56,0.04087,40.87
28/12/2023 17:00,28/12/2023 16:00,0,61090.638,61.090638,,,,,,,,,,,,,,,,,,0,66.73,66.73,0.0784,78.4
28/12/2023 17:00,28/12/2023 16:00,0,1598.798,1.598798,,,,,,,,,,,,,,,,,,1,66.73,66.73,0.0784,78.4
28/12/2023 17:15,28/12/2023 16:15,0,60116.13,60.11613,,,,,,,,,,,,,,,,,,0,75.81,75.81,0.0784,78.4
28/12/2023 17:15,28/12/2023 16:15,0,1687.273,1.687273,,,,,,,,,,,,,,,,,,1,75.81,75.81,0.0784,78.4
28/12/2023 17:30,28/12/2023 16:30,0,59140.2,59.1402,,,,,,,,,,,,,,,,,,0,60.14,60.14,0.0784,78.4
28/12/2023 17:30,28/12/2023 16:30,0,1770.53,1.77053,,,,,,,,,,,,,,,,,,1,60.14,60.14,0.0784,78.4
28/12/2023 17:45,28/12/2023 16:45,0,57550.833,57.550833,,,,,,,,,,,,,,,,,,0,34.86,34.86,0.0784,78.4
28/12/2023 17:45,28/12/2023 16:45,0,1786.926,1.786926,,,,,,,,,,,,,,,,,,1,34.86,34.86,0.0784,78.4
28/12/2023 18:00,28/12/2023 17:00,0,55391.947,55.391947,,,,,,,,,,,,,,,,,,0,98.23,30.56,0.0784,78.4
28/12/2023 18:00,28/12/2023 17:00,0,1737.632,1.737632,,,,,,,,,,,,,,,,,,1,98.23,30.56,0.0784,78.4
28/12/2023 18:15,28/12/2023 17:15,0,54253.712,54.253712,,,,,,,,,,,,,,,,,,0,62.19,62.19,0.0784,78.4
28/12/2023 18:15,28/12/2023 17:15,0,1702.294,1.702294,,,,,,,,,,,,,,,,,,1,62.19,62.19,0.0784,78.4
28/12/2023 18:30,28/12/2023 17:30,0,53359.968,53.359968,,,,,,,,,,,,,,,,,,0,35.03,35.03,0.0784,78.4
28/12/2023 18:30,28/12/2023 17:30,0,1667.871,1.667871,,,,,,,,,,,,,,,,,,1,35.03,35.03,0.0784,78.4
28/12/2023 18:45,28/12/2023 17:45,0,52832.67,52.83267,,,,,,,,,,,,,,,,,,0,67.62,67.62,0.0784,78.4
28/12/2023 18:45,28/12/2023 17:45,0,1647.642,1.647642,,,,,,,,,,,,,,,,,,1,67.62,67.62,0.0784,78.4
28/12/2023 19:00,28/12/2023 18:00,0,52523.457,52.523457,,,,,,,,,,,,,,,,,,0,21.86,21.86,0.06502,65.02
28/12/2023 19:00,28/12/2023 18:00,0,1649.002,1.649002,,,,,,,,,,,,,,,,,,1,21.86,21.86,0.06502,65.02
28/12/2023 19:15,28/12/2023 18:15,0,51801.869,51.801869,,,,,,,,,,,,,,,,,,0,10.02,10.02,0.06502,65.02
28/12/2023 19:15,28/12/2023 18:15,0,1628.846,1.628846,,,,,,,,,,,,,,,,,,1,10.02,10.02,0.06502,65.02
28/12/2023 19:30,28/12/2023 18:30,0,51229.365,51.229365,,,,,,,,,,,,,,,,,,0,-8.81,-8.81,0.06502,65.02
28/12/2023 19:30,28/12/2023 18:30,0,1598.681,1.598681,,,,,,,,,,,,,,,,,,1,-8.81,-8.81,0.06502,65.02
28/12/2023 19:45,28/12/2023 18:45,0,50068.75,50.06875,,,,,,,,,,,,,,,,,,0,91.3,16.02,0.06502,65.02
28/12/2023 19:45,28/12/2023 18:45,0,1555.532,1.555532,,,,,,,,,,,,,,,,,,1,91.3,16.02,0.06502,65.02
28/12/2023 20:00,28/12/2023 19:00,0,49078.225,49.078225,,,,,,,,,,,,,,,,,,0,-10.61,-10.61,0.0649,64.9
28/12/2023 20:00,28/12/2023 19:00,0,1535.589,1.535589,,,,,,,,,,,,,,,,,,1,-10.61,-10.61,0.0649,64.9
28/12/2023 20:15,28/12/2023 19:15,0,48305.975,48.305975,,,,,,,,,,,,,,,,,,0,93.3,-77.6,0.0649,64.9
28/12/2023 20:15,28/12/2023 19:15,0,1505.099,1.505099,,,,,,,,,,,,,,,,,,1,93.3,-77.6,0.0649,64.9
28/12/2023 20:30,28/12/2023 19:30,0,46875.651,46.875651,,,,,,,,,,,,,,,,,,0,-15.94,-15.94,0.0649,64.9
28/12/2023 20:30,28/12/2023 19:30,0,1480.459,1.480459,,,,,,,,,,,,,,,,,,1,-15.94,-15.94,0.0649,64.9
28/12/2023 20:45,28/12/2023 19:45,0,45606.16,45.60616,,,,,,,,,,,,,,,,,,0,-15.94,-15.94,0.0649,64.9
28/12/2023 20:45,28/12/2023 19:45,0,1461.14,1.46114,,,,,,,,,,,,,,,,,,1,-15.94,-15.94,0.0649,64.9
28/12/2023 21:00,28/12/2023 20:00,0,44262.388,44.262388,,,,,,,,,,,,,,,,,,0,-10.62,-10.62,0.054,54
28/12/2023 21:00,28/12/2023 20:00,0,1443.759,1.443759,,,,,,,,,,,,,,,,,,1,-10.62,-10.62,0.054,54
28/12/2023 21:15,28/12/2023 20:15,0,42812.91,42.81291,,,,,,,,,,,,,,,,,,0,49.41,-40,0.054,54
28/12/2023 21:15,28/12/2023 20:15,0,1420.473,1.420473,,,,,,,,,,,,,,,,,,1,49.41,-40,0.054,54
28/12/2023 21:30,28/12/2023 20:30,0,41654.122,41.654122,,,,,,,,,,,,,,,,,,0,91.2,-38,0.054,54
28/12/2023 21:30,28/12/2023 20:30,0,1376.119,1.376119,,,,,,,,,,,,,,,,,,1,91.2,-38,0.054,54
28/12/2023 21:45,28/12/2023 20:45,0,41076.635,41.076635,,,,,,,,,,,,,,,,,,0,-32,-32,0.054,54
28/12/2023 21:45,28/12/2023 20:45,0,1367.361,1.367361,,,,,,,,,,,,,,,,,,1,-32,-32,0.054,54
28/12/2023 22:00,28/12/2023 21:00,0,39777.212,39.777212,,,,,,,,,,,,,,,,,,0,-10.62,-10.62,0.04,40
28/12/2023 22:00,28/12/2023 21:00,0,1346.125,1.346125,,,,,,,,,,,,,,,,,,1,-10.62,-10.62,0.04,40
28/12/2023 22:15,28/12/2023 21:15,0,38891.857,38.891857,,,,,,,,,,,,,,,,,,0,-15.62,-15.62,0.04,40
28/12/2023 22:15,28/12/2023 21:15,0,1322.518,1.322518,,,,,,,,,,,,,,,,,,1,-15.62,-15.62,0.04,40
28/12/2023 22:30,28/12/2023 21:30,0,37829.944,37.829944,,,,,,,,,,,,,,,,,,0,-10.62,-10.62,0.04,40
28/12/2023 22:30,28/12/2023 21:30,0,1275.599,1.275599,,,,,,,,,,,,,,,,,,1,-10.62,-10.62,0.04,40
28/12/2023 22:45,28/12/2023 21:45,0,36907.933,36.907933,,,,,,,,,,,,,,,,,,0,-15.62,-15.62,0.04,40
28/12/2023 22:45,28/12/2023 21:45,0,1245.007,1.245007,,,,,,,,,,,,,,,,,,1,-15.62,-15.62,0.04,40
28/12/2023 23:00,28/12/2023 22:00,0,36612.526,36.612526,,,,,,,,,,,,,,,,,,0,30,30,0.002,2
28/12/2023 23:00,28/12/2023 22:00,0,1276.931,1.276931,,,,,,,,,,,,,,,,,,1,30,30,0.002,2
28/12/2023 23:15,28/12/2023 22:15,0,36034.391,36.034391,,,,,,,,,,,,,,,,,,0,48.64,48.64,0.002,2
28/12/2023 23:15,28/12/2023 22:15,0,1252.502,1.252502,,,,,,,,,,,,,,,,,,1,48.64,48.64,0.002,2
28/12/2023 23:30,28/12/2023 22:30,0,35198.734,35.198734,,,,,,,,,,,,,,,,,,0,39.49,39.49,0.002,2
28/12/2023 23:30,28/12/2023 22:30,0,1201.447,1.201447,,,,,,,,,,,,,,,,,,1,39.49,39.49,0.002,2
28/12/2023 23:45,28/12/2023 22:45,0,34279.332,34.279332,,,,,,,,,,,,,,,,,,0,-211.61,-211.61,0.002,2
28/12/2023 23:45,28/12/2023 22:45,0,1178.248,1.178248,,,,,,,,,,,,,,,,,,1,-211.61,-211.61,0.002,2
29/12/2023 00:00,28/12/2023 23:00,0,33466.681,33.466681,,,,,,,,,,,,,,,,,,0,89.73,-261,0,0
29/12/2023 00:00,28/12/2023 23:00,0,1218.232,1.218232,,,,,,,,,,,,,,,,,,1,89.73,-261,0,0
29/12/2023 00:15,28/12/2023 23:15,0,33110.127,33.110127,,,,,,,,,,,,,,,,,,0,-30.9,-30.9,0,0
29/12/2023 00:15,28/12/2023 23:15,0,1186.919,1.186919,,,,,,,,,,,,,,,,,,1,-30.9,-30.9,0,0
29/12/2023 00:30,28/12/2023 23:30,0,32649.29,32.64929,,,,,,,,,,,,,,,,,,0,-21.15,-21.15,0,0
