From_NL,From_UTC,E_Volume_kWh,Tenant,E_Volume_MWh,Abs_E_Volume_kWh,Abs_E_Volume_MWh
16/12/2023 02:30,16/12/2023 01:30,980,1,0.98,980,0.98
16/12/2023 02:30,16/12/2023 01:30,37345,0,37.345,37345,37.345
16/12/2023 02:45,16/12/2023 01:45,966,1,0.966,966,0.966
16/12/2023 02:45,16/12/2023 01:45,37359,0,37.359,37359,37.359
16/12/2023 03:00,16/12/2023 02:00,36607,0,36.607,36607,36.607
16/12/2023 03:00,16/12/2023 02:00,993,1,0.993,993,0.993
16/12/2023 03:15,16/12/2023 02:15,986,1,0.986,986,0.986
16/12/2023 03:15,16/12/2023 02:15,36614,0,36.614,36614,36.614
16/12/2023 03:30,16/12/2023 02:30,36631,0,36.631,36631,36.631
16/12/2023 03:30,16/12/2023 02:30,969,1,0.969,969,0.969
16/12/2023 03:45,16/12/2023 02:45,36644,0,36.644,36644,36.644
16/12/2023 03:45,16/12/2023 02:45,956,1,0.956,956,0.956
16/12/2023 04:00,16/12/2023 03:00,36660,0,36.66,36660,36.66
16/12/2023 04:00,16/12/2023 03:00,965,1,0.965,965,0.965
16/12/2023 04:15,16/12/2023 03:15,963,1,0.963,963,0.963
16/12/2023 04:15,16/12/2023 03:15,36662,0,36.662,36662,36.662
16/12/2023 04:30,16/12/2023 03:30,938,1,0.938,938,0.938
16/12/2023 04:30,16/12/2023 03:30,36687,0,36.687,36687,36.687
16/12/2023 04:45,16/12/2023 03:45,36717,0,36.717,36717,36.717
16/12/2023 04:45,16/12/2023 03:45,908,1,0.908,908,0.908
16/12/2023 05:00,16/12/2023 04:00,875,1,0.875,875,0.875
16/12/2023 05:00,16/12/2023 04:00,38125,0,38.125,38125,38.125
16/12/2023 05:15,16/12/2023 04:15,38134,0,38.134,38134,38.134
16/12/2023 05:15,16/12/2023 04:15,866,1,0.866,866,0.866
16/12/2023 05:30,16/12/2023 04:30,38152,0,38.152,38152,38.152
16/12/2023 05:30,16/12/2023 04:30,848,1,0.848,848,0.848
16/12/2023 05:45,16/12/2023 04:45,38168,0,38.168,38168,38.168
16/12/2023 05:45,16/12/2023 04:45,832,1,0.832,832,0.832
16/12/2023 06:00,16/12/2023 05:00,831,1,0.831,831,0.831
16/12/2023 06:00,16/12/2023 05:00,42044,0,42.044,42044,42.044
16/12/2023 06:15,16/12/2023 05:15,827,1,0.827,827,0.827
16/12/2023 06:15,16/12/2023 05:15,42048,0,42.048,42048,42.048
16/12/2023 06:30,16/12/2023 05:30,42035,0,42.035,42035,42.035
16/12/2023 06:30,16/12/2023 05:30,840,1,0.84,840,0.84
16/12/2023 06:45,16/12/2023 05:45,874,1,0.874,874,0.874
16/12/2023 06:45,16/12/2023 05:45,42001,0,42.001,42001,42.001
16/12/2023 07:00,16/12/2023 06:00,47882,0,47.882,47882,47.882
16/12/2023 07:00,16/12/2023 06:00,893,1,0.893,893,0.893
16/12/2023 07:15,16/12/2023 06:15,47855,0,47.855,47855,47.855
16/12/2023 07:15,16/12/2023 06:15,920,1,0.92,920,0.92
16/12/2023 07:30,16/12/2023 06:30,47793,0,47.793,47793,47.793
16/12/2023 07:30,16/12/2023 06:30,982,1,0.982,982,0.982
16/12/2023 07:45,16/12/2023 06:45,1050,1,1.05,1050,1.05
16/12/2023 07:45,16/12/2023 06:45,47725,0,47.725,47725,47.725
16/12/2023 08:00,16/12/2023 07:00,1089,1,1.089,1089,1.089
16/12/2023 08:00,16/12/2023 07:00,53811,0,53.811,53811,53.811
16/12/2023 08:15,16/12/2023 07:15,53754,0,53.754,53754,53.754
16/12/2023 08:15,16/12/2023 07:15,1146,1,1.146,1146,1.146
16/12/2023 08:30,16/12/2023 07:30,53683,0,53.683,53683,53.683
16/12/2023 08:30,16/12/2023 07:30,1217,1,1.217,1217,1.217
16/12/2023 08:45,16/12/2023 07:45,1252,1,1.252,1252,1.252
16/12/2023 08:45,16/12/2023 07:45,53648,0,53.648,53648,53.648
16/12/2023 09:00,16/12/2023 08:00,1292,1,1.292,1292,1.292
16/12/2023 09:00,16/12/2023 08:00,54033,0,54.033,54033,54.033
16/12/2023 09:15,16/12/2023 08:15,1300,1,1.3,1300,1.3
16/12/2023 09:15,16/12/2023 08:15,54025,0,54.025,54025,54.025
16/12/2023 09:30,16/12/2023 08:30,1329,1,1.329,1329,1.329
16/12/2023 09:30,16/12/2023 08:30,53996,0,53.996,53996,53.996
16/12/2023 09:45,16/12/2023 08:45,1350,1,1.35,1350,1.35
16/12/2023 09:45,16/12/2023 08:45,53975,0,53.975,53975,53.975
16/12/2023 10:00,16/12/2023 09:00,50652,0,50.652,50652,50.652
16/12/2023 10:00,16/12/2023 09:00,1373,1,1.373,1373,1.373
16/12/2023 10:15,16/12/2023 09:15,1374,1,1.374,1374,1.374
16/12/2023 10:15,16/12/2023 09:15,50651,0,50.651,50651,50.651
16/12/2023 10:30,16/12/2023 09:30,50645,0,50.645,50645,50.645
16/12/2023 10:30,16/12/2023 09:30,1380,1,1.38,1380,1.38
16/12/2023 10:45,16/12/2023 09:45,50637,0,50.637,50637,50.637
16/12/2023 10:45,16/12/2023 09:45,1388,1,1.388,1388,1.388
16/12/2023 11:00,16/12/2023 10:00,47326,0,47.326,47326,47.326
16/12/2023 11:00,16/12/2023 10:00,1374,1,1.374,1374,1.374
16/12/2023 11:15,16/12/2023 10:15,1395,1,1.395,1395,1.395
16/12/2023 11:15,16/12/2023 10:15,47305,0,47.305,47305,47.305
16/12/2023 11:30,16/12/2023 10:30,1430,1,1.43,1430,1.43
16/12/2023 11:30,16/12/2023 10:30,47270,0,47.27,47270,47.27
16/12/2023 11:45,16/12/2023 10:45,47232,0,47.232,47232,47.232
16/12/2023 11:45,16/12/2023 10:45,1468,1,1.468,1468,1.468
16/12/2023 12:00,16/12/2023 11:00,1508,1,1.508,1508,1.508
16/12/2023 12:00,16/12/2023 11:00,43942,0,43.942,43942,43.942
16/12/2023 12:15,16/12/2023 11:15,43935,0,43.935,43935,43.935
16/12/2023 12:15,16/12/2023 11:15,1515,1,1.515,1515,1.515
16/12/2023 12:30,16/12/2023 11:30,43929,0,43.929,43929,43.929
16/12/2023 12:30,16/12/2023 11:30,1521,1,1.521,1521,1.521
16/12/2023 12:45,16/12/2023 11:45,43919,0,43.919,43919,43.919
16/12/2023 12:45,16/12/2023 11:45,1531,1,1.531,1531,1.531
16/12/2023 13:00,16/12/2023 12:00,1527,1,1.527,1527,1.527
16/12/2023 13:00,16/12/2023 12:00,45473,0,45.473,45473,45.473
16/12/2023 13:15,16/12/2023 12:15,1551,1,1.551,1551,1.551
16/12/2023 13:15,16/12/2023 12:15,45449,0,45.449,45449,45.449
16/12/2023 13:30,16/12/2023 12:30,45467,0,45.467,45467,45.467
16/12/2023 13:30,16/12/2023 12:30,1533,1,1.533,1533,1.533
16/12/2023 13:45,16/12/2023 12:45,1539,1,1.539,1539,1.539
16/12/2023 13:45,16/12/2023 12:45,45461,0,45.461,45461,45.461
16/12/2023 14:00,16/12/2023 13:00,51123,0,51.123,51123,51.123
16/12/2023 14:00,16/12/2023 13:00,1577,1,1.577,1577,1.577
16/12/2023 14:15,16/12/2023 13:15,51086,0,51.086,51086,51.086
16/12/2023 14:15,16/12/2023 13:15,1614,1,1.614,1614,1.614
16/12/2023 14:30,16/12/2023 13:30,51089,0,51.089,51089,51.089
16/12/2023 14:30,16/12/2023 13:30,1611,1,1.611,1611,1.611
16/12/2023 14:45,16/12/2023 13:45,1612,1,1.612,1612,1.612
16/12/2023 14:45,16/12/2023 13:45,51088,0,51.088,51088,51.088
16/12/2023 15:00,16/12/2023 14:00,1616,1,1.616,1616,1.616
16/12/2023 15:00,16/12/2023 14:00,56984,0,56.984,56984,56.984
16/12/2023 15:15,16/12/2023 14:15,56985,0,56.985,56985,56.985
16/12/2023 15:15,16/12/2023 14:15,1615,1,1.615,1615,1.615
16/12/2023 15:30,16/12/2023 14:30,1626,1,1.626,1626,1.626
16/12/2023 15:30,16/12/2023 14:30,56974,0,56.974,56974,56.974
16/12/2023 15:45,16/12/2023 14:45,56968,0,56.968,56968,56.968
16/12/2023 15:45,16/12/2023 14:45,1632,1,1.632,1632,1.632
16/12/2023 16:00,16/12/2023 15:00,59437,0,59.437,59437,59.437
16/12/2023 16:00,16/12/2023 15:00,1663,1,1.663,1663,1.663
16/12/2023 16:15,16/12/2023 15:15,59415,0,59.415,59415,59.415
16/12/2023 16:15,16/12/2023 15:15,1685,1,1.685,1685,1.685
16/12/2023 16:30,16/12/2023 15:30,1723,1,1.723,1723,1.723
16/12/2023 16:30,16/12/2023 15:30,59377,0,59.377,59377,59.377
16/12/2023 16:45,16/12/2023 15:45,1794,1,1.794,1794,1.794
16/12/2023 16:45,16/12/2023 15:45,59306,0,59.306,59306,59.306
16/12/2023 17:00,16/12/2023 16:00,57245,0,57.245,57245,57.245
16/12/2023 17:00,16/12/2023 16:00,1830,1,1.83,1830,1.83
16/12/2023 17:15,16/12/2023 16:15,1893,1,1.893,1893,1.893
16/12/2023 17:15,16/12/2023 16:15,57182,0,57.182,57182,57.182
16/12/2023 17:30,16/12/2023 16:30,57138,0,57.138,57138,57.138
16/12/2023 17:30,16/12/2023 16:30,1937,1,1.937,1937,1.937
16/12/2023 17:45,16/12/2023 16:45,57133,0,57.133,57133,57.133
16/12/2023 17:45,16/12/2023 16:45,1942,1,1.942,1942,1.942
16/12/2023 18:00,16/12/2023 17:00,54837,0,54.837,54837,54.837
16/12/2023 18:00,16/12/2023 17:00,1938,1,1.938,1938,1.938
16/12/2023 18:15,16/12/2023 17:15,1925,1,1.925,1925,1.925
16/12/2023 18:15,16/12/2023 17:15,54850,0,54.85,54850,54.85
16/12/2023 18:30,16/12/2023 17:30,1886,1,1.886,1886,1.886
16/12/2023 18:30,16/12/2023 17:30,54889,0,54.889,54889,54.889
16/12/2023 18:45,16/12/2023 17:45,54931,0,54.931,54931,54.931
16/12/2023 18:45,16/12/2023 17:45,1844,1,1.844,1844,1.844
16/12/2023 19:00,16/12/2023 18:00,1794,1,1.794,1794,1.794
16/12/2023 19:00,16/12/2023 18:00,52381,0,52.381,52381,52.381
16/12/2023 19:15,16/12/2023 18:15,52413,0,52.413,52413,52.413
16/12/2023 19:15,16/12/2023 18:15,1762,1,1.762,1762,1.762
16/12/2023 19:30,16/12/2023 18:30,52441,0,52.441,52441,52.441
16/12/2023 19:30,16/12/2023 18:30,1734,1,1.734,1734,1.734
16/12/2023 19:45,16/12/2023 18:45,52462,0,52.462,52462,52.462
16/12/2023 19:45,16/12/2023 18:45,1713,1,1.713,1713,1.713
16/12/2023 20:00,16/12/2023 19:00,1682,1,1.682,1682,1.682
16/12/2023 20:00,16/12/2023 19:00,49043,0,49.043,49043,49.043
16/12/2023 20:15,16/12/2023 19:15,1640,1,1.64,1640,1.64
16/12/2023 20:15,16/12/2023 19:15,49085,0,49.085,49085,49.085
16/12/2023 20:30,16/12/2023 19:30,49114,0,49.114,49114,49.114
16/12/2023 20:30,16/12/2023 19:30,1611,1,1.611,1611,1.611
16/12/2023 20:45,16/12/2023 19:45,1556,1,1.556,1556,1.556
16/12/2023 20:45,16/12/2023 19:45,49169,0,49.169,49169,49.169
16/12/2023 21:00,16/12/2023 20:00,45138,0,45.138,45138,45.138
16/12/2023 21:00,16/12/2023 20:00,1537,1,1.537,1537,1.537
16/12/2023 21:15,16/12/2023 20:15,1496,1,1.496,1496,1.496
16/12/2023 21:15,16/12/2023 20:15,45179,0,45.179,45179,45.179
16/12/2023 21:30,16/12/2023 20:30,1466,1,1.466,1466,1.466
16/12/2023 21:30,16/12/2023 20:30,45209,0,45.209,45209,45.209
16/12/2023 21:45,16/12/2023 20:45,45234,0,45.234,45234,45.234
16/12/2023 21:45,16/12/2023 20:45,1441,1,1.441,1441,1.441
16/12/2023 22:00,16/12/2023 21:00,41962,0,41.962,41962,41.962
16/12/2023 22:00,16/12/2023 21:00,1413,1,1.413,1413,1.413
16/12/2023 22:15,16/12/2023 21:15,42001,0,42.001,42001,42.001
16/12/2023 22:15,16/12/2023 21:15,1374,1,1.374,1374,1.374
16/12/2023 22:30,16/12/2023 21:30,42031,0,42.031,42031,42.031
16/12/2023 22:30,16/12/2023 21:30,1344,1,1.344,1344,1.344
16/12/2023 22:45,16/12/2023 21:45,1322,1,1.322,1322,1.322
16/12/2023 22:45,16/12/2023 21:45,42053,0,42.053,42053,42.053
16/12/2023 23:00,16/12/2023 22:00,39014,0,39.014,39014,39.014
16/12/2023 23:00,16/12/2023 22:00,1311,1,1.311,1311,1.311
16/12/2023 23:15,16/12/2023 22:15,1297,1,1.297,1297,1.297
16/12/2023 23:15,16/12/2023 22:15,39028,0,39.028,39028,39.028
16/12/2023 23:30,16/12/2023 22:30,39058,0,39.058,39058,39.058
16/12/2023 23:30,16/12/2023 22:30,1267,1,1.267,1267,1.267
16/12/2023 23:45,16/12/2023 22:45,39093,0,39.093,39093,39.093
16/12/2023 23:45,16/12/2023 22:45,1232,1,1.232,1232,1.232
17/12/2023 00:00,16/12/2023 23:00,37385,0,37.385,37385,37.385
17/12/2023 00:00,16/12/2023 23:00,1090,1,1.09,1090,1.09
17/12/2023 00:15,16/12/2023 23:15,1066,1,1.066,1066,1.066
17/12/2023 00:15,16/12/2023 23:15,37409,0,37.409,37409,37.409
17/12/2023 00:30,16/12/2023 23:30,1038,1,1.038,1038,1.038
17/12/2023 00:30,16/12/2023 23:30,37437,0,37.437,37437,37.437
17/12/2023 00:45,16/12/2023 23:45,37456,0,37.456,37456,37.456
17/12/2023 00:45,16/12/2023 23:45,1019,1,1.019,1019,1.019
17/12/2023 01:00,17/12/2023 00:00,35674,0,35.674,35674,35.674
17/12/2023 01:00,17/12/2023 00:00,1076,1,1.076,1076,1.076
17/12/2023 01:15,17/12/2023 00:15,1060,1,1.06,1060,1.06
17/12/2023 01:15,17/12/2023 00:15,35690,0,35.69,35690,35.69
17/12/2023 01:30,17/12/2023 00:30,35697,0,35.697,35697,35.697
17/12/2023 01:30,17/12/2023 00:30,1053,1,1.053,1053,1.053
17/12/2023 01:45,17/12/2023 00:45,1042,1,1.042,1042,1.042
17/12/2023 01:45,17/12/2023 00:45,35708,0,35.708,35708,35.708
17/12/2023 02:00,17/12/2023 01:00,34855,0,34.855,34855,34.855
17/12/2023 02:00,17/12/2023 01:00,1120,1,1.12,1120,1.12
17/12/2023 02:15,17/12/2023 01:15,34863,0,34.863,34863,34.863
17/12/2023 02:15,17/12/2023 01:15,1112,1,1.112,1112,1.112
17/12/2023 02:30,17/12/2023 01:30,34877,0,34.877,34877,34.877
17/12/2023 02:30,17/12/2023 01:30,1098,1,1.098,1098,1.098
17/12/2023 02:45,17/12/2023 01:45,34906,0,34.906,34906,34.906
17/12/2023 02:45,17/12/2023 01:45,1069,1,1.069,1069,1.069
17/12/2023 03:00,17/12/2023 02:00,1139,1,1.139,1139,1.139
17/12/2023 03:00,17/12/2023 02:00,34461,0,34.461,34461,34.461
17/12/2023 03:15,17/12/2023 02:15,34465,0,34.465,34465,34.465
17/12/2023 03:15,17/12/2023 02:15,1135,1,1.135,1135,1.135
17/12/2023 03:30,17/12/2023 02:30,1103,1,1.103,1103,1.103
17/12/2023 03:30,17/12/2023 02:30,34497,0,34.497,34497,34.497
17/12/2023 03:45,17/12/2023 02:45,34524,0,34.524,34524,34.524
17/12/2023 03:45,17/12/2023 02:45,1076,1,1.076,1076,1.076
17/12/2023 04:00,17/12/2023 03:00,34194,0,34.194,34194,34.194
17/12/2023 04:00,17/12/2023 03:00,1056,1,1.056,1056,1.056
17/12/2023 04:15,17/12/2023 03:15,34231,0,34.231,34231,34.231
17/12/2023 04:15,17/12/2023 03:15,1019,1,1.019,1019,1.019
17/12/2023 04:30,17/12/2023 03:30,34269,0,34.269,34269,34.269
17/12/2023 04:30,17/12/2023 03:30,981,1,0.981,981,0.981
17/12/2023 04:45,17/12/2023 03:45,928,1,0.928,928,0.928
17/12/2023 04:45,17/12/2023 03:45,34322,0,34.322,34322,34.322
17/12/2023 05:00,17/12/2023 04:00,34761,0,34.761,34761,34.761
17/12/2023 05:00,17/12/2023 04:00,889,1,0.889,889,0.889
17/12/2023 05:15,17/12/2023 04:15,861,1,0.861,861,0.861
17/12/2023 05:15,17/12/2023 04:15,34789,0,34.789,34789,34.789
17/12/2023 05:30,17/12/2023 04:30,34821,0,34.821,34821,34.821
17/12/2023 05:30,17/12/2023 04:30,829,1,0.829,829,0.829
17/12/2023 05:45,17/12/2023 04:45,34836,0,34.836,34836,34.836
17/12/2023 05:45,17/12/2023 04:45,814,1,0.814,814,0.814
17/12/2023 06:00,17/12/2023 05:00,37021,0,37.021,37021,37.021
17/12/2023 06:00,17/12/2023 05:00,804,1,0.804,804,0.804
17/12/2023 06:15,17/12/2023 05:15,37044,0,37.044,37044,37.044
17/12/2023 06:15,17/12/2023 05:15,781,1,0.781,781,0.781
17/12/2023 06:30,17/12/2023 05:30,787,1,0.787,787,0.787
17/12/2023 06:30,17/12/2023 05:30,37038,0,37.038,37038,37.038
17/12/2023 06:45,17/12/2023 05:45,37045,0,37.045,37045,37.045
17/12/2023 06:45,17/12/2023 05:45,780,1,0.78,780,0.78
17/12/2023 07:00,17/12/2023 06:00,776,1,0.776,776,0.776
17/12/2023 07:00,17/12/2023 06:00,39724,0,39.724,39724,39.724
17/12/2023 07:15,17/12/2023 06:15,39703,0,39.703,39703,39.703
17/12/2023 07:15,17/12/2023 06:15,797,1,0.797,797,0.797
17/12/2023 07:30,17/12/2023 06:30,39670,0,39.67,39670,39.67
17/12/2023 07:30,17/12/2023 06:30,830,1,0.83,830,0.83
17/12/2023 07:45,17/12/2023 06:45,39645,0,39.645,39645,39.645
17/12/2023 07:45,17/12/2023 06:45,855,1,0.855,855,0.855
17/12/2023 08:00,17/12/2023 07:00,42733,0,42.733,42733,42.733
17/12/2023 08:00,17/12/2023 07:00,892,1,0.892,892,0.892
17/12/2023 08:15,17/12/2023 07:15,945,1,0.945,945,0.945
17/12/2023 08:15,17/12/2023 07:15,42680,0,42.68,42680,42.68
17/12/2023 08:30,17/12/2023 07:30,1007,1,1.007,1007,1.007
17/12/2023 08:30,17/12/2023 07:30,42618,0,42.618,42618,42.618
17/12/2023 08:45,17/12/2023 07:45,42571,0,42.571,42571,42.571
17/12/2023 08:45,17/12/2023 07:45,1054,1,1.054,1054,1.054
17/12/2023 09:00,17/12/2023 08:00,1126,1,1.126,1126,1.126
17/12/2023 09:00,17/12/2023 08:00,41774,0,41.774,41774,41.774
17/12/2023 09:15,17/12/2023 08:15,1161,1,1.161,1161,1.161
17/12/2023 09:15,17/12/2023 08:15,41739,0,41.739,41739,41.739
17/12/2023 09:30,17/12/2023 08:30,41712,0,41.712,41712,41.712
17/12/2023 09:30,17/12/2023 08:30,1188,1,1.188,1188,1.188
17/12/2023 09:45,17/12/2023 08:45,41710,0,41.71,41710,41.71
17/12/2023 09:45,17/12/2023 08:45,1190,1,1.19,1190,1.19
17/12/2023 10:00,17/12/2023 09:00,1208,1,1.208,1208,1.208
17/12/2023 10:00,17/12/2023 09:00,33117,0,33.117,33117,33.117
17/12/2023 10:15,17/12/2023 09:15,33152,0,33.152,33152,33.152
17/12/2023 10:15,17/12/2023 09:15,1173,1,1.173,1173,1.173
17/12/2023 10:30,17/12/2023 09:30,1145,1,1.145,1145,1.145
17/12/2023 10:30,17/12/2023 09:30,33180,0,33.18,33180,33.18
17/12/2023 10:45,17/12/2023 09:45,33221,0,33.221,33221,33.221
17/12/2023 10:45,17/12/2023 09:45,1104,1,1.104,1104,1.104
17/12/2023 11:00,17/12/2023 10:00,23919,0,23.919,23919,23.919
17/12/2023 11:00,17/12/2023 10:00,1081,1,1.081,1081,1.081
17/12/2023 11:15,17/12/2023 10:15,23948,0,23.948,23948,23.948
17/12/2023 11:15,17/12/2023 10:15,1052,1,1.052,1052,1.052
17/12/2023 11:30,17/12/2023 10:30,23979,0,23.979,23979,23.979
17/12/2023 11:30,17/12/2023 10:30,1021,1,1.021,1021,1.021
17/12/2023 11:45,17/12/2023 10:45,1021,1,1.021,1021,1.021
17/12/2023 11:45,17/12/2023 10:45,23979,0,23.979,23979,23.979
17/12/2023 12:00,17/12/2023 11:00,22139,0,22.139,22139,22.139
17/12/2023 12:00,17/12/2023 11:00,961,1,0.961,961,0.961
17/12/2023 12:15,17/12/2023 11:15,931,1,0.931,931,0.931
17/12/2023 12:15,17/12/2023 11:15,22169,0,22.169,22169,22.169
17/12/2023 12:30,17/12/2023 11:30,22189,0,22.189,22189,22.189
17/12/2023 12:30,17/12/2023 11:30,911,1,0.911,911,0.911
17/12/2023 12:45,17/12/2023 11:45,22188,0,22.188,22188,22.188
17/12/2023 12:45,17/12/2023 11:45,912,1,0.912,912,0.912
17/12/2023 13:00,17/12/2023 12:00,27595,0,27.595,27595,27.595
17/12/2023 13:00,17/12/2023 12:00,905,1,0.905,905,0.905
17/12/2023 13:15,17/12/2023 12:15,27563,0,27.563,27563,27.563
17/12/2023 13:15,17/12/2023 12:15,937,1,0.937,937,0.937
17/12/2023 13:30,17/12/2023 12:30,957,1,0.957,957,0.957
17/12/2023 13:30,17/12/2023 12:30,27543,0,27.543,27543,27.543
17/12/2023 13:45,17/12/2023 12:45,27522,0,27.522,27522,27.522
17/12/2023 13:45,17/12/2023 12:45,978,1,0.978,978,0.978
17/12/2023 14:00,17/12/2023 13:00,1008,1,1.008,1008,1.008
17/12/2023 14:00,17/12/2023 13:00,36017,0,36.017,36017,36.017
17/12/2023 14:15,17/12/2023 13:15,35966,0,35.966,35966,35.966
17/12/2023 14:15,17/12/2023 13:15,1059,1,1.059,1059,1.059
17/12/2023 14:30,17/12/2023 13:30,35935,0,35.935,35935,35.935
17/12/2023 14:30,17/12/2023 13:30,1090,1,1.09,1090,1.09
17/12/2023 14:45,17/12/2023 13:45,35895,0,35.895,35895,35.895
17/12/2023 14:45,17/12/2023 13:45,1130,1,1.13,1130,1.13
17/12/2023 15:00,17/12/2023 14:00,45144,0,45.144,45144,45.144
17/12/2023 15:00,17/12/2023 14:00,1181,1,1.181,1181,1.181
17/12/2023 15:15,17/12/2023 14:15,1233,1,1.233,1233,1.233
17/12/2023 15:15,17/12/2023 14:15,45092,0,45.092,45092,45.092
17/12/2023 15:30,17/12/2023 14:30,45042,0,45.042,45042,45.042
17/12/2023 15:30,17/12/2023 14:30,1283,1,1.283,1283,1.283
17/12/2023 15:45,17/12/2023 14:45,1334,1,1.334,1334,1.334
17/12/2023 15:45,17/12/2023 14:45,44991,0,44.991,44991,44.991
17/12/2023 16:00,17/12/2023 15:00,51285,0,51.285,51285,51.285
17/12/2023 16:00,17/12/2023 15:00,1365,1,1.365,1365,1.365
17/12/2023 16:15,17/12/2023 15:15,51253,0,51.253,51253,51.253
17/12/2023 16:15,17/12/2023 15:15,1397,1,1.397,1397,1.397
17/12/2023 16:30,17/12/2023 15:30,51211,0,51.211,51211,51.211
17/12/2023 16:30,17/12/2023 15:30,1439,1,1.439,1439,1.439
17/12/2023 16:45,17/12/2023 15:45,51157,0,51.157,51157,51.157
17/12/2023 16:45,17/12/2023 15:45,1493,1,1.493,1493,1.493
17/12/2023 17:00,17/12/2023 16:00,1556,1,1.556,1556,1.556
17/12/2023 17:00,17/12/2023 16:00,51844,0,51.844,51844,51.844
17/12/2023 17:15,17/12/2023 16:15,51781,0,51.781,51781,51.781
17/12/2023 17:15,17/12/2023 16:15,1619,1,1.619,1619,1.619
17/12/2023 17:30,17/12/2023 16:30,1661,1,1.661,1661,1.661
17/12/2023 17:30,17/12/2023 16:30,51739,0,51.739,51739,51.739
17/12/2023 17:45,17/12/2023 16:45,51709,0,51.709,51709,51.709
17/12/2023 17:45,17/12/2023 16:45,1691,1,1.691,1691,1.691
17/12/2023 18:00,17/12/2023 17:00,50964,0,50.964,50964,50.964
17/12/2023 18:00,17/12/2023 17:00,1711,1,1.711,1711,1.711
17/12/2023 18:15,17/12/2023 17:15,50965,0,50.965,50965,50.965
17/12/2023 18:15,17/12/2023 17:15,1710,1,1.71,1710,1.71
17/12/2023 18:30,17/12/2023 17:30,50994,0,50.994,50994,50.994
17/12/2023 18:30,17/12/2023 17:30,1681,1,1.681,1681,1.681
17/12/2023 18:45,17/12/2023 17:45,1651,1,1.651,1651,1.651
17/12/2023 18:45,17/12/2023 17:45,51024,0,51.024,51024,51.024
17/12/2023 19:00,17/12/2023 18:00,49397,0,49.397,49397,49.397
17/12/2023 19:00,17/12/2023 18:00,1628,1,1.628,1628,1.628
17/12/2023 19:15,17/12/2023 18:15,1612,1,1.612,1612,1.612
17/12/2023 19:15,17/12/2023 18:15,49413,0,49.413,49413,49.413
17/12/2023 19:30,17/12/2023 18:30,49428,0,49.428,49428,49.428
17/12/2023 19:30,17/12/2023 18:30,1597,1,1.597,1597,1.597
17/12/2023 19:45,17/12/2023 18:45,49439,0,49.439,49439,49.439
17/12/2023 19:45,17/12/2023 18:45,1586,1,1.586,1586,1.586
17/12/2023 20:00,17/12/2023 19:00,46853,0,46.853,46853,46.853
17/12/2023 20:00,17/12/2023 19:00,1547,1,1.547,1547,1.547
17/12/2023 20:15,17/12/2023 19:15,46871,0,46.871,46871,46.871
17/12/2023 20:15,17/12/2023 19:15,1529,1,1.529,1529,1.529
17/12/2023 20:30,17/12/2023 19:30,1492,1,1.492,1492,1.492
17/12/2023 20:30,17/12/2023 19:30,46908,0,46.908,46908,46.908
17/12/2023 20:45,17/12/2023 19:45,46935,0,46.935,46935,46.935
17/12/2023 20:45,17/12/2023 19:45,1465,1,1.465,1465,1.465
17/12/2023 21:00,17/12/2023 20:00,1441,1,1.441,1441,1.441
17/12/2023 21:00,17/12/2023 20:00,43834,0,43.834,43834,43.834
17/12/2023 21:15,17/12/2023 20:15,43851,0,43.851,43851,43.851
17/12/2023 21:15,17/12/2023 20:15,1424,1,1.424,1424,1.424
17/12/2023 21:30,17/12/2023 20:30,1361,1,1.361,1361,1.361
17/12/2023 21:30,17/12/2023 20:30,43914,0,43.914,43914,43.914
17/12/2023 21:45,17/12/2023 20:45,1340,1,1.34,1340,1.34
17/12/2023 21:45,17/12/2023 20:45,43935,0,43.935,43935,43.935
17/12/2023 22:00,17/12/2023 21:00,1274,1,1.274,1274,1.274
17/12/2023 22:00,17/12/2023 21:00,41526,0,41.526,41526,41.526
17/12/2023 22:15,17/12/2023 21:15,41567,0,41.567,41567,41.567
17/12/2023 22:15,17/12/2023 21:15,1233,1,1.233,1233,1.233
17/12/2023 22:30,17/12/2023 21:30,1200,1,1.2,1200,1.2
17/12/2023 22:30,17/12/2023 21:30,41600,0,41.6,41600,41.6
17/12/2023 22:45,17/12/2023 21:45,41652,0,41.652,41652,41.652
17/12/2023 22:45,17/12/2023 21:45,1148,1,1.148,1148,1.148
17/12/2023 23:00,17/12/2023 22:00,1124,1,1.124,1124,1.124
17/12/2023 23:00,17/12/2023 22:00,38626,0,38.626,38626,38.626
17/12/2023 23:15,17/12/2023 22:15,1066,1,1.066,1066,1.066
17/12/2023 23:15,17/12/2023 22:15,38684,0,38.684,38684,38.684
17/12/2023 23:30,17/12/2023 22:30,1008,1,1.008,1008,1.008
17/12/2023 23:30,17/12/2023 22:30,38742,0,38.742,38742,38.742
17/12/2023 23:45,17/12/2023 22:45,963,1,0.963,963,0.963
17/12/2023 23:45,17/12/2023 22:45,38787,0,38.787,38787,38.787
18/12/2023 00:00,17/12/2023 23:00,36328,0,36.328,36328,36.328
18/12/2023 00:00,17/12/2023 23:00,997,1,0.997,997,0.997
18/12/2023 00:15,17/12/2023 23:15,974,1,0.974,974,0.974
18/12/2023 00:15,17/12/2023 23:15,36351,0,36.351,36351,36.351
18/12/2023 00:30,17/12/2023 23:30,954,1,0.954,954,0.954
